Index	Text	POS	MWE start and end index	USAS Tags
92	on	on	ADP	['S7.1+', 'M6', 'N5++']
93	top	top	NOUN	['S7.1+', 'M6', 'N5++']
101	preheated	preheated	ADJ	['T1.3']
102	oven	oven	PROPN	['T1.3']
108	baking	baking	NOUN	['F1/O2']
109	sheet	sheet	NOUN	['F1/O2']

7	cocoa	cocoa	NOUN	['F1']
8	powder	powder	NOUN	['F1']
39	vanilla	vanilla	NOUN	['T1.3']
40	and	and	CCONJ	['T1.3']
41	butter	butter	NOUN	['T1.3']

11	bowl	bowl	NOUN	['T1.3']
12	and	and	CCONJ	['T1.3']
13	microwave	microwave	NOUN	['T1.3']
61	ice	ice	NOUN	['F1']
62	cream	cream	NOUN	['F1']

12	baking	bake	VERB	['F1/O2']
13	sheets	sheet	NOUN	['F1/O2']
26	brown	brown	ADJ	['F1']
27	sugar	sugar	NOUN	['F1']
30	cup	cup	PROPN	['Z1mf', 'Z3c']
31	white	white	PROPN	['Z1mf', 'Z3c']
32	sugar	sugar	PROPN	['Z1mf', 'Z3c']
37	vanilla	vanilla	NOUN	['T1.3']
38	and	and	CCONJ	['T1.3']
39	milk	milk	NOUN	['T1.3']
44	flour	flour	NOUN	['T1.3']
45	and	and	CCONJ	['T1.3']
46	corn	corn	NOUN	['T1.3']
83	Use	use	VERB	['A5.4+']
84	your	your	PRON	['A5.4+']
96	each	each	DET	['N6+']
97	ball	ball	NOUN	['N6+']
108	each	each	DET	['N6+']
109	cookie	cookie	NOUN	['N6+']

50	Seal	seal	VERB	['S7.1+']
51	the	the	DET	['S7.1+']
52	edges	edge	NOUN	['S7.1+']
62	on	on	ADP	['S7.1+', 'M6', 'N5++']
63	top	top	NOUN	['S7.1+', 'M6', 'N5++']
103	Combine	Combine	PROPN	['T1.3']
104	flour	flour	NOUN	['T1.3']

4	cake	cake	NOUN	['F1']
5	mix	mix	NOUN	['F1']
13	inch	inch	NOUN	['F1']
14	cake	cake	NOUN	['F1']
61	cherry	cherry	NOUN	['F1']
62	pie	pie	NOUN	['F1']
71	Refrigerate	refrigerate	NOUN	['F1']
72	cake	cake	NOUN	['F1']

15	baking	baking	NOUN	['F1/O2']
16	dish	dish	NOUN	['F1/O2']
24	powder	powder	NOUN	['T1.3']
25	and	and	CCONJ	['T1.3']
26	salt	salt	NOUN	['T1.3']
43	brown	brown	ADJ	['F1']
44	sugar	sugar	NOUN	['F1']
60	at	at	ADP	['T1.1.2']
61	a	a	DET	['T1.1.2']
62	time	time	NOUN	['T1.1.2']
68	vanilla	vanilla	NOUN	['T1.3']
69	and	and	CCONJ	['T1.3']
70	tablespoons	tablespoon	NOUN	['T1.3']
134	butter	butter	NOUN	['T1.3']
135	and	and	CCONJ	['T1.3']
136	cup	cup	NOUN	['T1.3']

24	cup	cup	PROPN	['Z1mf', 'Z3c']
25	sugar	sugar	PROPN	['Z1mf', 'Z3c']
29	butter	butter	NOUN	['T1.3']
30	and	and	CCONJ	['T1.3']
31	press	press	NOUN	['T1.3']
60	cream	cream	NOUN	['F1']
61	cheese	cheese	NOUN	['F1']
66	sugar	sugar	NOUN	['T1.3']
67	and	and	CCONJ	['T1.3']
68	vanilla	vanilla	NOUN	['T1.3']
124	on	on	ADP	['S7.1+', 'M6', 'N5++']
125	top	top	NOUN	['S7.1+', 'M6', 'N5++']

88	baking	baking	NOUN	['F1/O2']
89	pan	pan	NOUN	['F1/O2']
95	baking	bake	VERB	['F1/O2']
96	pan	pan	NOUN	['F1/O2']
101	side	side	NOUN	['Df/A5.1+++mfnc']
102	of	of	ADP	['Df/A5.1+++mfnc']
103	the	the	DET	['Df/A5.1+++mfnc']
104	casserole	casserole	NOUN	['Df/A5.1+++mfnc']
123	cup	cup	PROPN	['Z1mf', 'Z3c']
124	sugar	sugar	PROPN	['Z1mf', 'Z3c']
159	bread	bread	NOUN	['F1']
160	pudding	pudding	NOUN	['F1']

36	heat	heat	NOUN	['T1.3']
37	and	and	CCONJ	['T1.3']
38	chill	chill	NOUN	['T1.3']
62	topping	topping	NOUN	['T1.3']
63	and	and	CCONJ	['T1.3']
64	chill	chill	NOUN	['T1.3']

9	brown	brown	ADJ	['F1']
10	sugar	sugar	NOUN	['F1']
21	flour	flour	NOUN	['T1.3']
22	and	and	CCONJ	['T1.3']
23	salt	salt	NOUN	['T1.3']
32	at	at	ADV	['A13.7']
33	least	least	ADV	['A13.7']
44	one	one	NUM	['N3.3']
45	inch	inch	NOUN	['N3.3']
50	balls	ball	NOUN	['T1.3']
51	and	and	CCONJ	['T1.3']
52	place	place	NOUN	['T1.3']
59	Flatten	Flatten	PROPN	['T1.3']
60	balls	ball	NOUN	['T1.3']
64	of	of	ADP	['N6+', 'T1.2']
65	a	a	DET	['N6+', 'T1.2']
66	glass	glass	NOUN	['N6+', 'T1.2']

12	butter	butter	NOUN	['T1.3']
13	and	and	CCONJ	['T1.3']
14	chocolate	chocolate	NOUN	['T1.3']
42	mixture	mixture	NOUN	['T1.3']
43	and	and	CCONJ	['T1.3']
44	corn	corn	NOUN	['T1.3']

8	caramels	caramel	NOUN	['T1.3']
9	and	and	CCONJ	['T1.3']
10	water	water	NOUN	['T1.3']
23	each	each	DET	['N6+']
24	minute	minute	NOUN	['N6+']
56	of	of	ADP	['N6+', 'T1.2']
57	a	a	DET	['N6+', 'T1.2']
58	spoon	spoon	NOUN	['N6+', 'T1.2']

25	up	up	ADP	['M6']
26	sides	side	NOUN	['M6']
27	of	of	ADP	['N6+', 'T1.2']
28	a	a	DET	['N6+', 'T1.2']
29	inch	inch	NOUN	['N6+', 'T1.2']
52	sugar	sugar	NOUN	['T1.3']
53	and	and	CCONJ	['T1.3']
54	cornstarch	cornstarch	NOUN	['T1.3']
59	berries	berry	NOUN	['T1.3']
60	and	and	CCONJ	['T1.3']
61	water	water	NOUN	['T1.3']
85	Boil	Boil	PROPN	['T1.3']
86	minute	minute	NOUN	['T1.3']
125	cream	cream	NOUN	['T1.3']
126	and	and	CCONJ	['T1.3']
127	walnuts	walnut	NOUN	['T1.3']

12	brown	brown	ADJ	['F1']
13	sugar	sugar	NOUN	['F1']
38	baking	bake	VERB	['F1']
39	powder	powder	NOUN	['F1']
79	sugar	sugar	NOUN	['T1.3']
80	and	and	CCONJ	['T1.3']
81	roll	roll	NOUN	['T1.3']
90	baking	baking	NOUN	['F1/O2']
91	sheet	sheet	NOUN	['F1/O2']
110	baking	bake	VERB	['F1/O2']
111	pan	pan	NOUN	['F1/O2']

16	cream	cream	NOUN	['F1']
17	cheese	cheese	NOUN	['F1']
86	brown	brown	ADJ	['F1']
87	sugar	sugar	NOUN	['F1']
106	baking	baking	NOUN	['F1/O2']
107	sheets	sheet	NOUN	['F1/O2']
109	foil	foil	NOUN	['T1.3']
110	and	and	CCONJ	['T1.3']
111	grease	grease	NOUN	['T1.3']
121	rolling	rolling	NOUN	['F1/O2']
122	pin	pin	NOUN	['F1/O2']
150	cup	cup	PROPN	['Z1mf', 'Z3c']
151	apricot	apricot	PROPN	['Z1mf', 'Z3c']
180	each	each	DET	['N6+']
181	wedge	wedge	NOUN	['N6+']
215	at	at	ADP	['T1.1.2']
216	a	a	DET	['T1.1.2']
217	time	time	NOUN	['T1.1.2']
283	baking	bake	VERB	['G2.1']
284	time	time	NOUN	['G2.1']

35	of	of	ADP	['N6+', 'T1.2']
36	a	a	DET	['N6+', 'T1.2']
37	inch	inch	NOUN	['N6+', 'T1.2']
57	Crimp	crimp	VERB	['S7.1+']
58	the	the	DET	['S7.1+']
59	edges	edge	NOUN	['S7.1+']
72	top	top	NOUN	['Df/A5.1+++mfnc']
73	of	of	ADP	['Df/A5.1+++mfnc']
74	the	the	DET	['Df/A5.1+++mfnc']
75	pie	pie	NOUN	['Df/A5.1+++mfnc']
89	cinnamon	cinnamon	NOUN	['T1.3']
90	and	and	CCONJ	['T1.3']
91	nutmeg	nutmeg	NOUN	['T1.3']
92	over	over	ADP	['N5.2+']
93	the	the	DET	['N5.2+']
94	top	top	NOUN	['N5.2+']

5	egg	egg	NOUN	['F1']
6	yolk	yolk	NOUN	['F1']
104	sugar	sugar	NOUN	['T1.3']
105	and	and	CCONJ	['T1.3']
106	salt	salt	NOUN	['T1.3']
119	egg	egg	NOUN	['F1']
120	yolk	yolk	NOUN	['F1']

11	Grease	grease	NOUN	['T1.3']
12	and	and	CCONJ	['T1.3']
13	flour	flour	NOUN	['T1.3']
16	Bundt	Bundt	PROPN	['T1.3']
17	pan	pan	NOUN	['T1.3']
26	cake	cake	NOUN	['F1']
27	mix	mix	NOUN	['F1']
44	cake	cake	NOUN	['T1.3']
45	and	and	CCONJ	['T1.3']
46	pudding	pudding	NOUN	['T1.3']
54	center	center	NOUN	['T1.3']
55	and	and	CCONJ	['T1.3']
56	pour	pour	NOUN	['T1.3']
66	eggs	egg	NOUN	['T1.3']
67	and	and	CCONJ	['T1.3']
68	oil	oil	NOUN	['T1.3']
77	Scrape	Scrape	PROPN	['T1.3']
78	bowl	bowl	NOUN	['T1.3']
109	center	center	NOUN	['Df/A5.1+++mfnc']
110	of	of	ADP	['Df/A5.1+++mfnc']
111	the	the	DET	['Df/A5.1+++mfnc']
112	cake	cake	NOUN	['Df/A5.1+++mfnc']

9	brown	brown	ADJ	['F1']
10	sugar	sugar	NOUN	['F1']
29	egg	egg	NOUN	['F1']
30	yolks	yolk	NOUN	['F1']
36	remainder	remainder	NOUN	['Df/A5.1+++mfnc']
37	of	of	ADP	['Df/A5.1+++mfnc']
38	the	the	DET	['Df/A5.1+++mfnc']
39	milk	milk	NOUN	['Df/A5.1+++mfnc']
57	margarine	margarine	NOUN	['T1.3']
58	and	and	CCONJ	['T1.3']
59	teaspoon	teaspoon	NOUN	['T1.3']
77	egg	egg	NOUN	['F1']
78	whites	white	NOUN	['F1']
110	meringue	meringue	PROPN	['T1.3']
111	peaks	peak	NOUN	['T1.3']

14	sugar	sugar	NOUN	['T1.3']
15	and	and	CCONJ	['T1.3']
16	confectioners	confectioner	NOUN	['T1.3']
27	at	at	ADP	['T1.1.2']
28	a	a	DET	['T1.1.2']
29	time	time	NOUN	['T1.1.2']
40	baking	bake	VERB	['F1']
41	soda	soda	NOUN	['F1']
58	Cover	cover	NOUN	['T1.3']
59	and	and	CCONJ	['T1.3']
60	chill	chill	NOUN	['T1.3']
100	Place	place	VERB	['A5.4+']
101	them	they	PRON	['A5.4+']
111	each	each	DET	['N6+']
112	ball	ball	NOUN	['N6+']
130	each	each	DET	['N6+']
131	cookie	cookie	NOUN	['N6+']
143	preheated	preheated	ADJ	['T1.3']
144	oven	oven	PROPN	['T1.3']

11	Grease	grease	NOUN	['T1.3']
12	and	and	CCONJ	['T1.3']
13	flour	flour	NOUN	['T1.3']
24	baking	bake	VERB	['F1']
25	powder	powder	NOUN	['F1']
28	soda	soda	NOUN	['T1.3']
29	and	and	CCONJ	['T1.3']
30	salt	salt	NOUN	['T1.3']
47	white	white	PROPN	['Z1mf', 'Z3c']
48	sugar	sugar	PROPN	['Z1mf', 'Z3c']
52	brown	brown	ADJ	['F1']
53	sugar	sugar	NOUN	['F1']
64	at	at	ADP	['T1.1.2']
65	a	a	DET	['T1.1.2']
66	time	time	NOUN	['T1.1.2']
111	center	center	NOUN	['Df/A5.1+++mfnc']
112	of	of	ADP	['Df/A5.1+++mfnc']
113	the	the	DET	['Df/A5.1+++mfnc']
114	cake	cake	NOUN	['Df/A5.1+++mfnc']
127	all	all	ADV	['N5.1+']
128	over	over	ADV	['N5.1+']
137	butter	butter	NOUN	['F1']
138	sauce	sauce	NOUN	['F1']
160	edges	edge	NOUN	['Df/A5.1+++mfnc']
161	of	of	ADP	['Df/A5.1+++mfnc']
162	the	the	DET	['Df/A5.1+++mfnc']
163	pan	pan	NOUN	['Df/A5.1+++mfnc']
181	Butter	Butter	PROPN	['Z1mf', 'Z3c']
182	Sauce	Sauce	PROPN	['Z1mf', 'Z3c']
189	cup	cup	PROPN	['T1.3']
190	butter	butter	NOUN	['T1.3']
194	water	water	NOUN	['T1.3']
195	and	and	CCONJ	['T1.3']
196	tablespoon	tablespoon	NOUN	['T1.3']

22	baking	bake	VERB	['F1']
23	powder	powder	NOUN	['F1']
42	cream	cream	NOUN	['T1.3']
43	and	and	CCONJ	['T1.3']
44	egg	egg	NOUN	['T1.3']
53	pan	pan	NOUN	['T1.3']
54	and	and	CCONJ	['T1.3']
55	arrange	arrange	NOUN	['T1.3']
57	over	over	ADP	['N5.2+']
58	the	the	DET	['N5.2+']
59	top	top	NOUN	['N5.2+']
86	cup	cup	PROPN	['Z1mf', 'Z3c']
87	sugar	sugar	PROPN	['Z1mf', 'Z3c']
90	vanilla	vanilla	NOUN	['T1.3']
91	and	and	CCONJ	['T1.3']
92	egg	egg	NOUN	['T1.3']

15	baking	baking	NOUN	['F1/O2']
16	pan	pan	NOUN	['F1/O2']
30	brown	brown	ADJ	['F1']
31	sugar	sugar	NOUN	['F1']
39	boil	boil	NOUN	['T1.3']
40	and	and	CCONJ	['T1.3']
41	cook	cook	NOUN	['T1.3']
57	Combine	Combine	PROPN	['T1.3']
58	flour	flour	NOUN	['T1.3']
62	brown	brown	ADJ	['F1']
63	sugar	sugar	NOUN	['F1']
65	baking	bake	VERB	['F1']
66	powder	powder	NOUN	['F1']
88	baking	bake	VERB	['F1/O2']
89	pan	pan	NOUN	['F1/O2']
94	over	over	ADP	['N5.2+']
95	the	the	DET	['N5.2+']
96	top	top	NOUN	['N5.2+']
102	over	over	ADP	['N5.2+']
103	the	the	DET	['N5.2+']
104	top	top	NOUN	['N5.2+']

12	margarine	margarine	NOUN	['T1.3']
13	and	and	CCONJ	['T1.3']
14	sugar	sugar	NOUN	['T1.3']
28	baking	bake	VERB	['F1']
29	soda	soda	NOUN	['F1']
31	spices	spice	NOUN	['T1.3']
32	and	and	CCONJ	['T1.3']
33	salt	salt	NOUN	['T1.3']
48	Bake	Bake	PROPN	['T1.3']
49	degrees	degree	NOUN	['T1.3']

25	brown	brown	ADJ	['F1']
26	sugar	sugar	NOUN	['F1']
38	at	at	ADP	['T1.1.2']
39	a	a	DET	['T1.1.2']
40	time	time	NOUN	['T1.1.2']
52	baking	bake	VERB	['F1']
53	soda	soda	NOUN	['F1']
59	allspice	allspice	NOUN	['T1.3']
60	and	and	CCONJ	['T1.3']
61	cloves	clove	NOUN	['T1.3']

11	Grease	grease	NOUN	['T1.3']
12	and	and	CCONJ	['T1.3']
13	flour	flour	NOUN	['T1.3']
32	butter	butter	NOUN	['T1.3']
33	and	and	CCONJ	['T1.3']
34	cups	cup	NOUN	['T1.3']
45	at	at	ADP	['T1.1.2']
46	a	a	DET	['T1.1.2']
47	time	time	NOUN	['T1.1.2']
52	each	each	DET	['N6+']
53	addition	addition	NOUN	['N6+']
95	two	two	NUM	['N5-']
96	or	or	CCONJ	['N5-']
97	three	three	NUM	['N5-']
106	preheated	preheated	ADJ	['T1.3']
107	oven	oven	PROPN	['T1.3']
142	water	water	NOUN	['T1.3']
143	and	and	CCONJ	['T1.3']
144	cups	cup	NOUN	['T1.3']
177	Stack	stack	NOUN	['F1']
178	cake	cake	NOUN	['F1']
182	in	in	ADP	['N4', 'M6']
183	between	between	ADP	['N4', 'M6']
191	sides	side	NOUN	['Df/A5.1+++mfnc']
192	of	of	ADP	['Df/A5.1+++mfnc']
193	the	the	DET	['Df/A5.1+++mfnc']
194	cake	cake	NOUN	['Df/A5.1+++mfnc']
198	sides	side	NOUN	['T1.3']
199	and	and	CCONJ	['T1.3']
200	top	top	NOUN	['T1.3']

17	cream	cream	NOUN	['F1']
18	cheese	cheese	NOUN	['F1']
21	cup	cup	PROPN	['T1.3']
22	sugar	sugar	NOUN	['T1.3']
33	egg	egg	NOUN	['T1.3']
34	and	and	CCONJ	['T1.3']
35	mix	mix	NOUN	['T1.3']
62	cup	cup	PROPN	['Z1mf', 'Z3c']
63	sugar	sugar	PROPN	['Z1mf', 'Z3c']
85	cream	cream	NOUN	['F1']
86	cheese	cheese	NOUN	['F1']

11	Grease	grease	NOUN	['T1.3']
12	and	and	CCONJ	['T1.3']
13	flour	flour	NOUN	['T1.3']
15	round	round	NOUN	['F1']
16	cake	cake	NOUN	['F1']
24	brown	brown	ADJ	['F1']
25	sugar	sugar	NOUN	['F1']
28	cup	cup	PROPN	['Z1mf', 'Z3c']
29	white	white	PROPN	['Z1mf', 'Z3c']
30	sugar	sugar	PROPN	['Z1mf', 'Z3c']
57	vanilla	vanilla	NOUN	['T1.3']
58	and	and	CCONJ	['T1.3']
59	egg	egg	NOUN	['T1.3']
70	soda	soda	NOUN	['T1.3']
71	and	and	CCONJ	['T1.3']
72	salt	salt	NOUN	['T1.3']
83	half	half	NOUN	['Df/A5.1+++mfnc']
84	of	of	ADP	['Df/A5.1+++mfnc']
85	the	the	DET	['Df/A5.1+++mfnc']
86	batter	batter	NOUN	['Df/A5.1+++mfnc']

23	cake	cake	NOUN	['F1']
24	mix	mix	NOUN	['F1']
46	cake	cake	NOUN	['F1']
47	mix	mix	NOUN	['F1']
72	filling	fill	VERB	['A5.4+']
73	them	they	PRON	['A5.4+']
96	of	of	ADP	['N6+', 'T1.2']
97	a	a	DET	['N6+', 'T1.2']
98	cupcake	cupcake	NOUN	['N6+', 'T1.2']
180	saucepan	saucepan	NOUN	['T1.3']
181	and	and	CCONJ	['T1.3']
182	simmer	simmer	NOUN	['T1.3']
201	out	out	ADP	['Z5', 'A9-']
202	of	of	ADP	['Z5', 'A9-']
203	each	each	DET	['N6+']
204	cupcake	cupcake	NOUN	['N6+']
220	each	each	DET	['N6+']
221	cupcake	cupcake	NOUN	['N6+']
232	bowl	bowl	NOUN	['T1.3']
233	and	and	CCONJ	['T1.3']
234	heat	heat	NOUN	['T1.3']
255	at	at	ADP	['T1.1.2']
256	a	a	DET	['T1.1.2']
257	time	time	NOUN	['T1.1.2']
291	in	in	ADP	['A2.1+']
292	half	half	DET	['A2.1+']
332	at	at	ADP	['T1.1.2']
333	a	a	DET	['T1.1.2']
334	time	time	NOUN	['T1.1.2']
340	white	white	PROPN	['T1.3']
341	chocolate	chocolate	NOUN	['T1.3']

33	egg	egg	NOUN	['T1.3']
34	and	and	CCONJ	['T1.3']
35	cup	cup	NOUN	['T1.3']
42	baking	bake	VERB	['F1']
43	powder	powder	NOUN	['F1']
46	soda	soda	NOUN	['T1.3']
47	and	and	CCONJ	['T1.3']
48	salt	salt	NOUN	['T1.3']
87	preheated	preheated	ADJ	['T1.3']
88	oven	oven	PROPN	['T1.3']
95	baking	bake	VERB	['F1/O2']
96	sheet	sheet	NOUN	['F1/O2']
130	at	at	ADP	['T1.1.2']
131	a	a	DET	['T1.1.2']
132	time	time	NOUN	['T1.1.2']

1	Check	check	VERB	['A5.4+']
2	your	your	PRON	['A5.4+']
8	each	each	DET	['N6+']
9	one	one	NOUN	['N6+']
15	Place	Place	PROPN	['Z1mf', 'T1.3']
16	dry	dry	ADJ	['Z1mf', 'T1.3']
17	cake	cake	NOUN	['F1']
18	mix	mix	NOUN	['F1']
47	coffee	coffee	NOUN	['F2/O2']
48	cup	cup	NOUN	['F2/O2']
49	cake	cake	NOUN	['F1']
50	mixes	mix	NOUN	['F1']
56	plastic	plastic	NOUN	['O2']
57	bags	bag	NOUN	['O2']
71	each	each	DET	['N6+']
72	bag	bag	NOUN	['N6+']
74	tie	tie	VERB	['A5.4+']
75	it	it	PRON	['A5.4+']
102	plastic	plastic	NOUN	['O2']
103	bags	bag	NOUN	['O2']
113	each	each	DET	['N6+']
114	glaze	glaze	NOUN	['N6+']
118	cake	cake	NOUN	['F1']
119	mix	mix	NOUN	['F1']
129	each	each	DET	['N6+']
130	bag	bag	NOUN	['N6+']
132	each	each	DET	['N6+']
133	cup	cup	NOUN	['N6+']
140	each	each	DET	['N6+']
141	cup	cup	NOUN	['N6+']
145	inside	inside	ADV	['M6', 'T1.3']
146	of	of	ADP	['M6', 'T1.3']
155	cake	cake	NOUN	['F1']
156	mix	mix	NOUN	['F1']
199	Glaze	Glaze	PROPN	['T1.3']
200	mix	mix	NOUN	['T1.3']

37	mixture	mixture	NOUN	['T1.3']
38	and	and	CCONJ	['T1.3']
39	pumpkin	pumpkin	NOUN	['T1.3']
57	cake	cake	NOUN	['F1']
58	mix	mix	NOUN	['F1']
77	baking	baking	NOUN	['F1/O2']
78	dish	dish	NOUN	['F1/O2']
83	cake	cake	NOUN	['F1']
84	mix	mix	NOUN	['F1']
85	over	over	ADP	['N5.2+']
86	the	the	DET	['N5.2+']
87	top	top	NOUN	['N5.2+']
93	cake	cake	NOUN	['F1']
94	mix	mix	NOUN	['F1']

6	baking	bake	VERB	['F1/O2']
7	pan	pan	NOUN	['F1/O2']
22	brown	brown	ADJ	['F1']
23	sugar	sugar	NOUN	['F1']
32	vinegar	vinegar	NOUN	['T1.3']
33	and	and	CCONJ	['T1.3']
34	salt	salt	NOUN	['T1.3']
89	heat	heat	NOUN	['T1.3']
90	and	and	CCONJ	['T1.3']
91	pour	pour	NOUN	['T1.3']

51	or	or	CCONJ	['A13.4']
52	so	so	ADV	['A13.4']
77	spreading	spread	VERB	['A5.4+']
78	it	it	PRON	['A5.4+']
111	if	if	SCONJ	['Z4']
112	you	you	PRON	['Z4']
113	like	like	VERB	['Z4']

15	baking	baking	NOUN	['F1/O2']
16	sheet	sheet	NOUN	['F1/O2']
23	cup	cup	PROPN	['T1.3']
24	confectioners	confectioner	NOUN	['T1.3']
97	baking	baking	NOUN	['F1/O2']
98	sheet	sheet	NOUN	['F1/O2']
100	Use	use	VERB	['A5.4+']
101	your	your	PRON	['A5.4+']
108	each	each	DET	['N6+']
109	cookie	cookie	NOUN	['N6+']
132	baking	baking	NOUN	['F1/O2']
133	sheet	sheet	NOUN	['F1/O2']

7	sugar	sugar	NOUN	['T1.3']
8	and	and	CCONJ	['T1.3']
9	flour	flour	NOUN	['T1.3']
45	dish	dish	NOUN	['F1']
46	pie	pie	NOUN	['F1']

19	cake	cake	NOUN	['F1']
20	mix	mix	NOUN	['F1']
25	cake	cake	NOUN	['F1']
26	mix	mix	NOUN	['F1']
42	cream	cream	NOUN	['F1']
43	cheese	cheese	NOUN	['F1']
74	chocolate	chocolate	NOUN	['F1']
75	cake	cake	NOUN	['F1']
80	cream	cream	NOUN	['F1']
81	cheese	cheese	NOUN	['F1']
108	cream	cream	NOUN	['F1']
109	cheese	cheese	NOUN	['F1']

11	Grease	grease	NOUN	['T1.3']
12	and	and	CCONJ	['T1.3']
13	flour	flour	NOUN	['T1.3']
20	brown	brown	ADJ	['F1']
21	sugar	sugar	NOUN	['F1']
53	puree	puree	NOUN	['T1.3']
54	and	and	CCONJ	['T1.3']
55	water	water	NOUN	['T1.3']
59	cup	cup	PROPN	['T1.3']
60	flour	flour	NOUN	['T1.3']
62	baking	bake	VERB	['F1']
63	soda	soda	NOUN	['F1']
97	brown	brown	ADJ	['F1']
98	sugar	sugar	NOUN	['F1']
124	each	each	DET	['N6+']
125	muffin	muffin	NOUN	['N6+']
139	of	of	ADP	['N6+', 'T1.2']
140	a	a	DET	['N6+', 'T1.2']
141	muffin	muffin	NOUN	['N6+', 'T1.2']


32	of	of	ADP	['N6+', 'T1.2']
33	a	a	DET	['N6+', 'T1.2']
34	inch	inch	NOUN	['N6+', 'T1.2']
36	baking	baking	NOUN	['F1/O2']
37	dish	dish	NOUN	['F1/O2']
62	brown	brown	ADJ	['F1']
63	sugar	sugar	NOUN	['F1']
71	cup	cup	PROPN	['T1.3']
72	flour	flour	NOUN	['T1.3']
99	Bake	Bake	PROPN	['Z2']
100	in	in	ADP	['Z2']
101	oven	oven	PROPN	['Z2']

25	cream	cream	NOUN	['F1']
26	cheese	cheese	NOUN	['F1']
32	cream	cream	NOUN	['F1']
33	cheese	cheese	NOUN	['F1']

17	brown	brown	ADJ	['F1']
18	sugar	sugar	NOUN	['F1']
31	Combine	Combine	PROPN	['T1.3']
32	flour	flour	NOUN	['T1.3']
34	baking	bake	VERB	['F1']
35	soda	soda	NOUN	['F1']
53	baking	bake	VERB	['F1/O2']
54	sheets	sheet	NOUN	['F1/O2']

21	margarine	margarine	NOUN	['T1.3']
22	and	and	CCONJ	['T1.3']
23	sugar	sugar	NOUN	['T1.3']
39	baking	bake	VERB	['F1']
40	soda	soda	NOUN	['F1']

11	Grease	grease	NOUN	['T1.3']
12	and	and	CCONJ	['T1.3']
13	flour	flour	NOUN	['T1.3']
28	baking	bake	VERB	['F1']
29	soda	soda	NOUN	['F1']
31	salt	salt	NOUN	['T1.3']
32	and	and	CCONJ	['T1.3']
33	cinnamon	cinnamon	NOUN	['T1.3']
50	sugar	sugar	NOUN	['T1.3']
51	and	and	CCONJ	['T1.3']
52	vanilla	vanilla	NOUN	['T1.3']
77	pineapple	pineapple	NOUN	['T1.3']
78	and	and	CCONJ	['T1.3']
79	raisins	raisin	NOUN	['T1.3']
105	x	x	NUM	['N3.3']
106	inch	inch	NOUN	['N3.3']

40	baking	bake	VERB	['F1']
41	powder	powder	NOUN	['F1']
64	in	in	ADP	['A2.1+']
65	half	half	NOUN	['A2.1+']
69	each	each	DET	['N6+']
70	half	half	NOUN	['N6+']
75	length	length	NOUN	['Df/A5.1+++mfnc']
76	of	of	ADP	['Df/A5.1+++mfnc']
77	the	the	DET	['Df/A5.1+++mfnc']
78	cookie	cookie	NOUN	['Df/A5.1+++mfnc']
88	down	down	ADP	['X6+', 'A2.2', 'M6', 'N5.1+']
89	to	to	PART	['X6+', 'A2.2', 'M6', 'N5.1+']
142	on	on	ADP	['S8+']
143	each	each	DET	['S8+']
144	side	side	NOUN	['S8+']

8	cup	cup	PROPN	['T1.3']
9	sugar	sugar	NOUN	['T1.3']
26	Brush	Brush	PROPN	['T1.3']
27	pastry	pastry	NOUN	['T1.3']
33	cup	cup	PROPN	['Z1mf', 'Z3c']
34	sugar	sugar	PROPN	['Z1mf', 'Z3c']
55	edge	edge	NOUN	['Df/A5.1+++mfnc']
56	of	of	ADP	['Df/A5.1+++mfnc']
57	the	the	DET	['Df/A5.1+++mfnc']
58	pastry	pastry	NOUN	['Df/A5.1+++mfnc']
88	finger	finger	NOUN	['T1.3']
89	and	and	CCONJ	['T1.3']
90	dot	dot	NOUN	['T1.3']
96	come	come	VERB	['S5+', 'X9.2+']
97	together	together	ADV	['S5+', 'X9.2+']
129	baking	bake	VERB	['F1/O2']
130	sheet	sheet	NOUN	['F1/O2']
146	baking	baking	NOUN	['F1/O2']
147	sheet	sheet	NOUN	['F1/O2']
169	baking	bake	VERB	['F1/O2']
170	sheet	sheet	NOUN	['F1/O2']

12	one	one	NUM	['N3.3']
13	inch	inch	NOUN	['N3.3']
25	cake	cake	NOUN	['F1']
26	mix	mix	NOUN	['F1']
38	Southern	Southern	PROPN	['Z1mf', 'Z3c']
39	Comfort	Comfort	PROPN	['Z1mf', 'Z3c']
67	hour	hour	NOUN	['T1.3']
68	and	and	CCONJ	['T1.3']
69	minutes	minute	NOUN	['T1.3']

11	Grease	grease	NOUN	['T1.3']
12	and	and	CCONJ	['T1.3']
13	flour	flour	NOUN	['T1.3']
16	Bundt	Bundt	PROPN	['T1.3']
17	pan	pan	NOUN	['T1.3']
24	baking	bake	VERB	['F1']
25	powder	powder	NOUN	['F1']
31	cloves	clove	NOUN	['T1.3']
32	and	and	CCONJ	['T1.3']
33	nutmeg	nutmeg	NOUN	['T1.3']
46	shortening	shortening	NOUN	['T1.3']
47	and	and	CCONJ	['T1.3']
48	sugar	sugar	NOUN	['T1.3']
59	at	at	ADP	['T1.1.2']
60	a	a	DET	['T1.1.2']
61	time	time	NOUN	['T1.1.2']
70	potatoes	potato	NOUN	['T1.3']
